priority_score,normalized_name,canonical_name,lookup_count,is_ready,allergens,diets,blocked_diets,reason_codes,top_surface_forms,datasets,review_status,review_notes
705,strawberry flavored bit,strawberry flavored bit,39,yes,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form,"strawberry flavored bits (sugar, vegetable oil palm, palm kernel , enriched wheat flour flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , malic acid, natural flavor, caramel color, fruits and vegetables , tricalcium phosphate, sodium citrate, soy lecithin) (28) | strawberry flavored bits (dextrose, sugar, wheat flour, palm oil, strawberry, citric acid, red 40 lake, natural flavor, blue 2 lake) (4) | strawberry flavored bits (sugar, corn syrup, corn cereal, partially hydrogenated vegetable oil cottonseed and/or soybean , modified food starch, citric acid, natural and artificial flavors, red 40, blue 2) (4) | strawberry flavored bits (dextrose, palm oil, corn flour, natural and artificial flavor, strawberry powder, citric acid, malic acid, red 40 lake, blue 1 lake) (3)",usda_only_train:30 | usda_only_holdout:6 | usda_only_val:3,,
705,milk chocolate flavored coating,milk chocolate flavored coating,32,yes,milk | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | evidence:surface_form,"milk chocolate flavored coating (maltitol, palm kernel oil, nonfat dry milk, cocoa powder, soy lecithin, salt, natural flavor) (12) | milk chocolate flavored coating (maltitol, chocolate liquor, cocoa butter, sodium caseinate, milk fat, soy lecithin, sucralose, natural and artificial flavors, salt) (7) | milk chocolate flavored coating (sugar, coconut oil, cocoa powder, nonfat milk powder, whole milk powder, anhydrous milkfat, soy lecithin, vanilla) (6) | milk chocolate flavored coating (sugar, palm and palm kernel oil, whey powder, lactose, cocoa powder, cocoa powder processed with alkali , milkfat, soy lecithin, natural flavor) (5) | milk chocolate flavored coating (maltitol, chocolate liquor, cocoa butter, sodium caseinate, milk fat. soy lecithin, sucralose, natural and artificial flavors, salt) (2)",usda_only_train:22 | usda_only_val:6 | usda_only_holdout:4,,
705,artificial butter flavor soybean oil,artificial butter flavor soybean oil,31,yes,milk | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy,artificial butter flavor soybean oil (31),usda_only_train:17 | usda_only_val:10 | usda_only_holdout:4,,
705,caramel flavored drizzle,caramel flavored drizzle,24,yes,milk | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | evidence:surface_form,"caramel flavored drizzle (high fructose corn syrup, water, corn syrup, nonfat dried milk, modified corn starch, salt, natural flavors, caramelized sugar syrup, mono- and diglycerides, potassium sorbate preservative , annatto and turmeric color , sodium bicarbonate, disodium phosphate) (10) | caramel flavored drizzle (corn syrup, sweetened condensed milk condensed milk, sugar , water, palm oil, cream, glycerin, pectin, salt, disodium phosphate, soy lecithin, natural and artificial flavor, carrageenan, to preserve freshness potassium sorbate ) (9) | caramel flavored drizzle (high fructose corn syrup, water, corn syrup, nonfat dried milk, modified cornstarch, salt, natural flavors, caramelized sugar syrup, mono- and diglycerides, potassium sorbate preservative , annatto and turmeric color , sodium bicarbonate, disodium phosphate) (4) | caramel flavored drizzle (corn syrup, sweetened condensed milk condensed milk, sugar , water, palm oil, cream, glycerine, pectin, salt, disodium phosphate, soy lecithin, natural and artificial flavor, carrageenan, to preserve freshness potassium sorbate ) (1)",usda_only_train:20 | usda_only_holdout:4,,
705,dark chocolate flavored chip,dark chocolate flavored chip,22,yes,milk | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | evidence:surface_form,"dark chocolate flavored chips (sugar, hydrogenated palm kernel oil, cocoa, soy lecithin, natural flavor, corn starch, titanium dioxide color , artificial colors yellow 5 lake, red 40 lake, yellow 6 lake, blue 1 lake, blue 2 lake, red 3, yellow 5 , confectioner's glaze, carnauba wax, milk, soy flour) (17) | dark chocolate flavored chips (sugar, hydrogenated palm oil kernel, cocoa, cocoa processed with alkali, dextrose, soy lecithin, milk) (4) | dark chocolate flavored chips (sugar, palm kernel and palm oil, cocoa processed with alkali , dextrose, whey, soy lecithin, vanilla) (1)",usda_only_train:13 | usda_only_holdout:5 | usda_only_val:4,,
665,chocolate flavored coating,chocolate flavored coating,218,yes,milk | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | evidence:surface_form,"chocolate flavored coating (sugar, fractionated palm kernel oil, nonfat milk, cocoa processed with alkali, soy lecithin, natural flavor) (36) | chocolate flavored coating (sugar, fractionated palm kernel oil, cocoa, whey, nonfat milk, soy lecithin, natural flavor) (20) | chocolate flavored coating (coconut oil, sugar, chocolate liquor, cocoa, nonfat milk, soy lecithin, vanilla) (18) | chocolate flavored coating (sugar, palm kernel oil, cocoa powder, soy lecithin, salt, milk) (15) | chocolate flavored coating (sugar, fractionated palm kernel oil, cocoa, whey, nonfat milk, soy lecithin, vanilla) (14)",usda_only_train:143 | usda_only_val:38 | usda_only_holdout:30 | openfoodfacts_targeted:7,,
665,chocolate flavored chip,chocolate flavored chip,207,yes,milk | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | evidence:surface_form,"chocolate flavored chips (sugar, palm and palm kernel oil, dutch cocoa processed with alkali , soy lecithin, milk, salt, natural flavor) (55) | chocolate flavored chips (sugar, palm and palm kernel oil, cocoa processed with alkali, soy lecithin, natural flavor, milk, salt) (19) | chocolate flavored chips (maltitol, chocolate processed with alkali, cocoa butter, soy lecithin, natural flavor, milk) (18) | chocolate flavored chips (sugar, fractionated palm kernel oil, cocoa powder, soy lecithin) (16) | chocolate flavored chips (sugar, palm kernel and palm oil, cocoa processed with alkali , dextrose, whey powder, soy lecithin, vanilla) (14)",usda_only_train:134 | usda_only_holdout:41 | usda_only_val:32,,
665,dark chocolate flavored coating,dark chocolate flavored coating,128,yes,milk | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | evidence:surface_form,"dark chocolate flavored coating (sugar, palm kernel oil, cocoa powder, whole milk powder, soy lecithin, salt) (32) | dark chocolate flavored coating (sugar, palm kernel oil, cocoa powder, cocoa processed with alkali , chocolate liquor, sunflower lecithin, natural flavors) (19) | dark chocolate flavored coating (sugar, palm kernel oil, cocoa powder, sunflower lecithin, salt) (16) | dark chocolate flavored coating (sugar, palm kernel oil, cocoa powder, dry whole milk, soy lecithin, salt) (15) | dark chocolate flavored coating (organic sugar, palm kernel oil, cocoa powder, cocoa powder processed with alkali , chocolate liquor, sunflower lecithin, natural flavor) (9)",usda_only_train:86 | usda_only_val:26 | usda_only_holdout:12 | openfoodfacts_targeted:4,,
665,yogurt flavored coating,yogurt flavored coating,126,yes,milk | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | evidence:surface_form,"yogurt flavored coating (sugar, palm kernel oil, yogurt powder cultured whey protein concentrate, cultured skim milk , nonfat dry milk solids, soy lecithin, natural flavor) (42) | yogurt flavored coating (sugar, palm kernel oil and/or palm oil, nonfat dry milk, whey powder, nonfat yogurt powder cultured whey, nonfat milk , titanium dioxide color , soy lecithin an emulsifier , lactic acid, vanilla) (18) | yogurt flavored coating (sugar, modified oils palm kernel and/or palm , nonfat milk powder, whey powder, yogurt powder whole milk powder, nonfat milk powder, lactic acid, citric acid, bacterial cultures , titanium dioxide color , soy lecithin emulsifier , lactic acid, natural vanilla flavor) (12) | yogurt flavored coating (sugar, palm kernel oil, yogurt powder, nonfat dry milk solids, soy lecithin - an emulsifier, natural flavor) (8) | yogurt flavored coating (sugar, palm kernel oil, lactose, nonfat milk, yogurt powder, lactic acid, soy lecithin, natural flavor) (8)",usda_only_train:91 | usda_only_holdout:19 | usda_only_val:16,,
665,blueberry flavored nugget,blueberry flavored nugget,124,yes,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form,"blueberry flavored nuggets (dextrose, sugar, wheat flour, modified corn starch, soybean oil, natural flavors, dried blueberries, cellulose gum, citric acid, maltodextrin, blue 2 lake, red 40 lake) (47) | blueberry flavored nuggets (dextrose, sugar, wheat flour, modified cornstarch, soybean oil, natural flavors, dried blueberries, cellulose gum, citric acid, maltodextrin, blue 2 lake, red 40 lake) (21) | organic blueberry flavored nuggets (organic powdered sugar, organic corn flour, organic palm oil, vegetable extracts purple carrot, red cabbage , organic natural flavor, organic blueberry powder) (12) | blueberry flavored nuggets (sugar, palm oil, corn flour, dextrose, corn starch, natural flavor, fruit and vegetable extracts blueberry and carrot , dried blueberries) (10) | blueberry flavored nuggets (sugar, palm oil, corn flour, dextrose, corn starch, natural flavor, fruit and vegetable extracts blueberry and carrot dried blueberries) (8)",usda_only_train:82 | usda_only_val:21 | usda_only_holdout:21,,
655,cheddar cheese flavor cheddar cheese pasteurized milk,cheddar cheese flavor cheddar cheese pasteurized milk,67,yes,milk,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk,cheddar cheese flavor cheddar cheese pasteurized milk (67),usda_only_train:45 | usda_only_val:12 | usda_only_holdout:10,,
655,cheese flavored rice ball,cheese flavored rice ball,67,yes,milk,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk,"cheese flavored rice balls (rice meal, vegetable oil canola, rice, safflower and/or sunflower oil , maltodextrin, salt, whey, cheddar cheese cultured milk, salt and enzymes , reduced lactose whey, buttermilk powder, natural flavor, canola oil, onion powder, sugar, disodium phosphate, garlic powder, yeast extract, citric acid, blue cheese milk, cheese cultures, salt, enzymes , lactic acid) (26) | cheese flavored rice balls (white rice flour, vegetable oil canola, rice, safflower and/or sunflower oil , maltodextrin, salt, whey, cheddar cheese cultured milk, salt, enzymes , reduced lactose whey, buttermilk solids, natural flavor, onion powder, sugar, disodium phosphate, garlic powder, autolyzed yeast extract, citric acid, blue cheese milk, cheese cultures, salt, enzymes , lactic acid) (16) | cheese flavored rice balls (rice flour, vegetable oil canola, rice, safflower and/or sunflower , maltodextrin, salt, whey, cheddar cheese cultured pasteurized milk, salt, enzymes , reduced lactose whey, buttermilk, natural flavor, onion powder, sugar, disodium phosphate, garlic powder, yeast extract, citric acid, blue cheese milk, cheese cultures, salt, enzymes , lactic acid) (13) | cheese flavored rice balls (white rice flour, vegetable oil sunflower, safflower, rice and/or canola oil , maltodextrin, salt, whey, cheddar cheese cultured pasteurized milk, salt, enzymes , reduced lactose whey, buttermilk solids, natural flavor, onion powder, sugar, disodium phosphate, garlic powder, autolyzed yeast extract, citric acid, blue cheese milk, cheese cultures, salt, enzymes , lactic acid) (8) | cheese flavored rice balls (rice meal, vegetable oil canola, rice, safflower and/or sunflower , maltodextrin, salt, whey, cheddar cheese cultured pasteurized milk, salt, enzymes , reduced lactose whey, buttermilk, natural flavor, onion powder, sugar, disodium phosphate, garlic powder, yeast extract, citric acid, blue cheese milk, cheese cultures, salt, enzymes , lactic acid) (1)",usda_only_train:44 | usda_only_holdout:13 | usda_only_val:10,,
655,chocolate flavored crisp rice,chocolate flavored crisp rice,66,yes,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form,"chocolate flavored crisp rice (rice flour, cocoa processed with alkali, sugar, malt extract, salt, caramel color) (24) | chocolate flavored crisp rice (rice flour, cocoa processed with alkali, sugar, barley malt extract, salt, caramel color. bht added to retain freshness) (8) | chocolate flavored crisp rice (rice flour, cocoa processed with alkali, sugar, malt extract, salt, caramel color, bht added to preserve freshness) (8) | chocolate flavored crisp rice (rice flour, cocoa processed with alkali, sugar, barley malt extract, salt, color added, bht to retain freshness) (7) | chocolate flavored crisp rice (rice flour, dutch cocoa processed with alkali , sugar, barley malt extract, salt, caramel color. bht added to retain freshness) (6)",usda_only_train:48 | usda_only_holdout:12 | usda_only_val:6,,
655,toasted rice cereal rice sugar salt malt flavor niacinamide reduced iron vitamin b2 folic acid,"toasted rice cereal rice, sugar, salt, malt flavor, niacinamide, reduced iron, vitamin b2 , folic acid",50,yes,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free,"toasted rice cereal (rice, sugar, salt, malt flavor, niacinamide, reduced iron, vitamin b2 (riboflavin), folic acid) (50)",usda_only_train:38 | usda_only_val:6 | usda_only_holdout:6,,
655,parmesan cheese flavor parmesan cheese pasteurized milk,parmesan cheese flavor parmesan cheese pasteurized milk,35,yes,milk,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk,parmesan cheese flavor parmesan cheese pasteurized milk (35),usda_only_train:25 | usda_only_val:6 | usda_only_holdout:4,,
655,natural butter flavor lipolyzed butter oil,natural butter flavor lipolyzed butter oil,30,yes,milk,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk,natural butter flavor lipolyzed butter oil (30),usda_only_train:23 | usda_only_holdout:6 | usda_only_val:1,,
655,butter flavor maltodextrin,butter flavor maltodextrin,29,yes,milk,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk,butter flavor maltodextrin (29),usda_only_train:18 | usda_only_holdout:7 | usda_only_val:4,,
655,natural butter flavor and beta carotene color,natural butter flavor and beta carotene color,26,yes,milk,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk,natural butter flavor and beta carotene color (26),usda_only_train:20 | usda_only_holdout:4 | usda_only_val:2,,
655,natural parmesan cheese flavor cheese pasteurized milk,natural parmesan cheese flavor cheese pasteurized milk,26,yes,milk,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk,natural parmesan cheese flavor cheese pasteurized milk (26),usda_only_train:14 | usda_only_holdout:7 | usda_only_val:5,,
655,butter flavor butter cream,butter flavor butter cream,24,yes,milk,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk,butter flavor butter cream (24),usda_only_train:14 | usda_only_holdout:6 | usda_only_val:4,,
655,natural flavor includes milk,natural flavor includes milk,22,yes,milk,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk,natural flavor includes milk (22),usda_only_train:15 | usda_only_val:4 | usda_only_holdout:3,,
655,strawberry flavored confection drop,strawberry flavored confection drop,21,yes,milk,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | evidence:surface_form,"strawberry flavored confection drops (sugar, vegetable fat palm kernel and/or palm , nonfat dry milk (21)",usda_only_train:12 | usda_only_val:5 | usda_only_holdout:4,,
