priority_score,normalized_name,canonical_name,lookup_count,is_ready,allergens,diets,blocked_diets,reason_codes,top_surface_forms,datasets,review_status,review_notes
1730,wheat english muffin,wheat english muffin,17,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | review:product_style,"wheat english muffin: (water, enriched bleached flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , whole wheat flour, yeast (7) | wheat english muffin (bleached enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, whole wheat flour, yeast (5) | wheat english muffin (bleached enriched flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, whole wheat flour, yeast (4) | wheat english muffin (enriched bleached malted flour bleached wheat flour, malted barley flour niacin, ferrous sulfate, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid , water, yeast, whole wheat flour, brown sugar, scrambled egg patty (cage free whole eggs, whey, soybean oil, water, dairy product solids, sodium citrate, salt, modified food starch, cheese culture, cream, sorbic acid preservative , enzymes, citric acid, soy lecithin, apo carotenal and beta carotene color ) (1)",usda_only_train:10 | usda_only_holdout:4 | usda_only_val:3,,
1730,cereal mix,cereal mix,16,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"organic cereal mix (organic cracked wheat cereal, organic rye grits, organic barley grits, organic flax seed, organic steel cut oats, organic corn grits, organic hulled millet) (16)",usda_only_train:10 | usda_only_holdout:4 | usda_only_val:2,,
1730,cavatappi pasta,cavatappi pasta,15,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"cavatappi pasta (durum wheat semolina, enriched with iron ferrous sulfate , vitamins b niacin, thiamin mononitrate, riboflavin, folic acid ) (7) | cavatappi pasta (water, durum wheat semolina flour enriched with niacin, iron, thiamine mononitrate, riboflavin, folic acid , wheat gluten) (4) | cavatappi pasta (water, wheat semolina, ferrous sulfate, niacin, thiamine mononitrate, riboflavin, folic acid) (4)",usda_only_train:8 | usda_only_holdout:4 | usda_only_val:3,,
1730,french toast batter,french toast batter,15,no,egg,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:egg | evidence:surface_form | review:product_style | review:surface_form_composite,"french toast batter (whole egg, sugar, salt) (15)",usda_only_train:11 | usda_only_val:2 | usda_only_holdout:2,,
1730,multigrain flatbread,multigrain flatbread,15,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"multigrain flatbread (water, whole wheat flour, enriched wheat flour wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid , oat fiber, wheat gluten, rolled oats, sugar, yeast, wheat bran (15)",usda_only_train:12 | usda_only_holdout:2 | usda_only_val:1,,
1730,van s 8 whole grains mix,van's 8 whole grains mix,13,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"van's 8 whole grains mix (whole wheat, oat, barley, brown rice, dark rye, quinoa, amaranth and millet flours) (13)",usda_only_train:9 | usda_only_holdout:4,,
1730,herbed dumpling,herbed dumpling,12,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"herbed dumplings (water, wheat flour, eggs, durum wheat flour, salt, spices, natural flavor, oleoresin turmeric) (12)",usda_only_train:8 | usda_only_val:3 | usda_only_holdout:1,,
1730,9 grain sliced sandwich bread,9-grain sliced sandwich bread,11,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"9-grain sliced sandwich bread (enriched wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , water, whole wheat flour, sugar, flaxseeds, sunflower seeds, oat flour, dehydrated potatoes potatoes, mono and diglycerides, sodium acid pyrophosphate, citric acid , wheat gluten (11)",usda_only_train:10 | usda_only_holdout:1,,
1730,muscle mac pasta,muscle mac pasta,11,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"muscle mac pasta (durum wheat semolina, pea protein isolate, glyceryl monostearate) (11)",usda_only_train:9 | usda_only_val:2,,
1730,sprouted grain mix,sprouted grain mix,11,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"sprouted grain mix (sprouted wheat, sprouted spelt, sprouted rye, sprouted oats) (7) | organic sprouted grain mix (organic sprouted wheat, organic sprouted rye) (4)",usda_only_train:8 | usda_only_holdout:3,,
1730,pocket bread,pocket bread,10,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"pocket bread (wheat flour, water, high oleic sunflower oil, sugar, salt, bakers yeast extract, malted barley flour) (10)",usda_only_val:6 | usda_only_train:4,,
1730,precooked pasta,precooked pasta,10,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"precooked pasta (durum wheat semolina, water) (6) | precooked pasta (water, durum wheat semolina, salt) (4)",usda_only_train:9 | usda_only_val:1,,
1730,elbow pasta,elbow pasta,9,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"elbow pasta (durum wheat semolina, niacin, ferrous sulfate iron , thiamine mononitrate, riboflavin, folic acid) (9)",usda_only_train:8 | usda_only_holdout:1,,
1730,grain mix,grain mix,9,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"grain mix (unenriched whole wheat flour, bulgar wheat, cornmeal, cracked wheat) (8) | grain mix (wheat bran, wheat, rye, wheat germ) (1)",usda_only_train:7 | usda_only_holdout:2,,
1730,macaroni pasta,macaroni pasta,9,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"macaroni pasta (durum semolina) (8) | macaroni pasta (durum wheat semolina, water) (1)",usda_only_train:9,,
1730,mafalda pasta,mafalda pasta,9,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"mafalda pasta (durum wheat semolina, niacin, iron, thiamine mononitrate, riboflavin, folic acid) (9)",usda_only_train:4 | usda_only_holdout:4 | usda_only_val:1,,
1730,enriched plain and spinach rotini pasta,enriched plain and spinach rotini pasta,8,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"enriched plain and spinach rotini pasta (wheat flour, spinach*, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid) (8)",usda_only_train:4 | usda_only_val:2 | usda_only_holdout:2,,
1730,enriched spinach pasta,enriched spinach pasta,8,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"enriched spinach pasta (wheat flour, dried spinach, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid) (8)",usda_only_train:7 | usda_only_holdout:1,,
1730,marble rye bread,marble rye bread,8,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | review:product_style,"marble rye bread (enriched wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, rye flour (7) | marble rye bread (: enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, rye flour, whole wheat flour, vital wheat gluten, brown sugar, soybean oil (1)",usda_only_train:6 | usda_only_val:1 | usda_only_holdout:1,,
1730,white sub bread,white sub bread,8,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"white sub bread (enriched wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , water, sugar, yeast, wheat gluten, salt, malted barley extract, calcium propionate preservatives , dough conditioners diacetyl tartaric acid esters of mono and diglycerides, sodium stearoyl lactylate, ascorbic acid, enzymes, l-cysteine, azodicarbonamide , malted barley flour) (8)",usda_only_train:6 | usda_only_val:1 | usda_only_holdout:1,,
1730,enriched plain and spinach pasta,enriched plain and spinach pasta,7,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"enriched plain and spinach pasta (wheat flour, spinach*, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid) (7)",usda_only_train:4 | usda_only_val:2 | usda_only_holdout:1,,
1720,wheat bread,wheat bread,83,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"wheat bread (13) | wheat bread (wheat flour, water, whole wheat flour, wheat bran, wheat gluten, corn syrup, yeast (10) | wheat bread (water, whole wheat flour, unbleached bread flour wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid , nonfat milk (8) | wheat bread (enriched wheat flour wheat flour, barley malt, niacin, iron, thiamine mononitrate, riboflavin, folic acid , water, wheat bran, high fructose corn syrup, yeast, whole wheat flour (7) | wheat bread (enriched wheat flour wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , water, cracked wheat, sugar, palm oil, yeast, salt, dough conditioner calcium sulfate, wheat starch, wheat flour, cysteine hydrochloride, azodicarbonamide ada ) (7)",usda_only_train:50 | usda_only_val:19 | usda_only_holdout:14,,
1720,pizza crust,pizza crust,81,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"pizza crust (enriched flour wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , water (15) | pizza crust (flour wheat flour, malted barley flour , water, corn oil, sugar, yeast, salt) (12) | pizza crust (enriched wheat flour wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, ribloflavin, folic acid water (8) | pizza crusts (bleached enriched wheat flour flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, whole wheat flour, soybean oil, glycerin, cultured wheat starch to preserve freshness (8) | pizza crust (flour wheat flour, malted barley , water, soybean oil, yeast, salt, dextrose, calcium propionate preservative , soy lecithin) (6)",usda_only_train:51 | usda_only_val:19 | usda_only_holdout:11,,
1720,egg salad,egg salad,62,no,egg | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:egg | allergen:soy | evidence:surface_form | review:product_style | review:surface_form_composite,"egg salad (eggs, mayonnaise soybean oil, water, whole eggs and egg yolks, vinegar, salt, sugar, lemon juice from concentrate , oleoresin paprika, natural flavors, calcium disodium edta used to protect quality , vinegar, potassium sorbate preservative , salt, sodium benzoate preservative , spice, nisin preparation, natural flavor) (21) | egg salad (hard cooked egg, savory mayonnaise base mayonnaise soybean oil, eggs and egg yolks, water, distilled vinegar, sugar, salt, lemon juice concentrate, natural flavors , spices , mustard sauce water, sugar, distilled vinegar, yellow mustard distilled vinegar, mustard seeds, salt, turmeric (color), spice , mustard seeds, modified corn starch (6) | egg salad (eggs, soybean oil, celery, water (6) | egg salad (egg, salad dressing (soybean oil, water, high fructose corn syrup, distilled vinegar, egg yolks, food starch-modified, salt (5) | egg salad (cooked eggs, dressing water, soybean oil, egg yolks, food starch - modified, distilled vinegar, salt, mustard flour, sodium benzoate and potassium sorbate preservatives , titanium dioxide, partially hydrolyzed guar gum, xanthan gum, calcium disodium edta , dehydrated cream cheese cream cheese pasteurized milk and cream, cheese culture, salt, carob bean gum, nonfat dry milk, sodium phosphate , celery, bread crumbs bleached wheat flour, sugar, yeast, salt (5)",usda_only_train:36 | usda_only_val:18 | usda_only_holdout:8,,
1720,cauliflower crust,cauliflower crust,51,no,egg | milk,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:egg | allergen:milk | evidence:surface_form | review:product_style | review:surface_form_composite,"cauliflower crust (cauliflower, mozzarella whole milk, enzymes, cheese cultures, salt , egg whites, basil, garlic, italian spice basil, marjoram, oregano, thyme, rosemary, and parsley ) (8) | cauliflower crust (cauliflower, mozzarella whole milk, enzymes, cheese cultures, salt , egg whites) (7) | cauliflower crust (cauliflower, mozzarella whole milk, enzymes, cheese cultures, salt , egg whites, basil, garlic, italian spice basil, marjoram, oregano, thyme rosemary, and parsley ) (7) | cauliflower crust (cauliflower, mozzarella cheese pasteurized milk, cheese cultures, salt, enzymes and tapioca starch , rice flour, tapioca starch, water, egg whites, rice starch, modified rice starch (5) | cauliflower crust (cauliflower, rice flour, water, low moisture whole milk mozzarella cheese cultured milk, salt, enzymes , rice starch, flax meal, 2% or less of yeast, sugar, salt, garlic powder, spices) (5)",usda_only_train:36 | usda_only_holdout:9 | usda_only_val:6,,
